user1_id,user2_id
12330,129706
44764,88915
44764,91259
159395,137616
109506,137616
98947,163959
52414,112547
120480,22838
160485,9227
160485,22838
18251,53867
34074,26779
71753,100200
118534,129636
118534,154140
118534,162591
118534,73011
118534,130772
118534,161332
118534,125047
118534,160344
118534,47369
118534,144963
118534,71290
118534,135420
118534,117289
118534,112164
118534,18361
118534,9227
118534,33411
118534,159362
118534,115947
118534,50444
118534,75525
118534,95532
118534,75209
159480,22224
159480,22838
3753,38751
3753,153125
3753,120479
3753,3850
3753,96568
3753,88843
3753,120828
3753,34413
3753,99108
3753,56287
3753,50288
3753,85373
3753,78963
3753,100008
3753,117209
3753,88722
3753,48511
3753,128000
3753,102110
3753,90774
3753,21632
3753,73423
3753,15933
3753,22838
3753,86728
3753,54244
3753,64285
67299,46916
94621,18312
28453,137616
79170,9227
7269,22838
118466,83375
64885,9227
52946,137616
164182,9227
161580,137616
24168,88070
129636,60923
129636,72373
129636,88079
129636,53867
140730,44505
118501,9227
97153,97774
27171,17411
143375,22838
162307,148000
86568,100200
42173,155241
42173,5324
42173,59611
