user_id,ideal_point
105115,-0.5836616
105465,-0.20483157
105639,-0.8008233
105734,-0.38459828
105894,0.36005312
106050,-0.07404108
106323,-0.9622317
106423,0.91224957
106474,-0.8836403
106673,-0.25526464
106704,-0.6806942
106780,-0.49172413
107108,-0.48626304
107172,-1.2006304
107458,-0.4971419
107619,-0.5304555
107662,-0.693187
107673,-0.8589408
107734,-0.6300972
107817,0.28869343
107886,0.92829937
107903,-0.28090858
107923,-0.114904076
108091,-0.474196
108152,-0.42612255
108321,-0.7232386
108451,-0.8861049
108642,-0.20530467
108679,-0.45799404
108760,-0.3511989
108965,-0.6009978
108985,-0.22877674
109142,-1.1943189
109184,-0.32847455
109258,-0.5237882
109452,-0.28031242
109506,-0.43294945
109508,-0.3499948
109524,0.0831133
109905,0.017861288
109949,-0.5565077
110053,-0.87068355
110192,-0.23387334
110467,0.9909991
110590,0.052115653
110887,1.0674165
110938,-0.005945038
110975,-0.5407177
110993,-0.49291304
111050,-0.15935715
111107,-0.327988
111158,-0.5138272
111192,-0.16949068
111193,-0.6962603
111271,-0.7860553
111352,-0.61344874
111402,-1.0936202
111407,-0.58000255
111869,-0.5762723
112073,-0.4879579
112117,-0.82300603
112121,-0.34607506
112164,-0.548007
112200,-0.44100145
112219,-0.791895
112478,-0.23721409
112518,-0.65889734
112547,-0.4382512
112610,-0.58023274
112814,-0.29131895
112927,0.030273946
113161,-0.14340429
113224,-0.56692016
113250,-0.673649
113294,-0.03548745
113309,-0.2702111
113330,-0.55240905
113382,-0.71229964
113401,-0.33751342
113512,-0.7964515
113690,-0.11358741
113700,-0.40592426
113738,0.2271054
113773,-0.22357497
113801,0.37368476
113838,-0.914535
113918,-0.754384
113978,0.55768615
114030,-0.6813878
114050,-0.56929374
114065,-0.28049314
114177,-0.3605233
114222,-0.16130336
114330,-0.6851362
114358,-0.31758133
114381,-0.48113415
114445,-0.27749175
114476,0.031828877
114527,-0.1741811
114609,-0.4968018
114656,-0.8270083
114701,-0.26805443
114749,-0.9881122
114916,-0.70281756
114933,-0.65702075
114941,-0.5203788
114949,-0.60636127
114960,-0.9564195
115021,-0.20255849
115064,-0.077240996
115069,-0.41883487
115114,-0.28508523
115115,-0.2538685
115156,-0.112793
115216,-0.25757217
115246,-0.31917834
115280,-0.9667945
115293,-0.34470007
115341,-1.0836703
115344,-0.6327771
115356,-0.3686659
115370,-0.041714672
115491,-0.041403245
115554,-0.25581548
115563,-0.34714243
115634,-0.69065064
115741,-0.2546533
115787,-0.43263805
115795,-0.1680597
115807,-0.74319315
115815,-0.636094
115907,0.042463683
115925,-0.28922498
115947,-0.2548488
116013,-0.03731503
116029,0.08965343
116117,-0.63852626
116154,-0.78243893
116184,-0.360581
116220,0.21448532
116245,-0.7468329
116286,-0.2820213
116313,-0.7125524
116374,-0.59404033
116378,-0.67557293
116457,-0.2487292
116466,-1.0399394
116481,0.33435208
116503,0.14832926
116585,-0.36207932
116602,-0.6191633
116617,-0.59974486
116638,-0.35105217
116699,-0.5143596
116885,-0.35343254
116957,-0.16468151
116983,0.76488906
116989,0.80147195
117023,-0.5672274
117044,-0.50106245
117120,-1.018084
117209,-0.2487146
117217,-0.27244332
117242,-0.36016604
117251,-0.29090172
117260,-0.09475375
117289,-0.5320412
117293,-0.47354627
117303,-0.83135086
117355,-0.21994662
117356,-0.33311537
117499,-0.120919734
117542,-0.6897187
117570,0.24849834
117636,-0.24208969
117676,-0.59973
117680,-0.43117914
117699,-0.7140025
117711,0.8704322
117789,-0.47090444
117854,-0.29914665
117858,-0.5594318
117870,0.12888077
117877,-0.46721697
117903,0.10624629
117966,-0.63726497
118050,-0.5899345
118052,-0.35704264
118117,-0.33561835
118123,0.16224223
118155,-0.50402397
118333,-0.67144984
118415,-0.6081379
118421,-0.8299833
118437,-0.20956881
118453,0.9280703
118466,-0.57891244
118501,-0.3641175
118534,-0.65194726
118567,0.6123773
118594,-0.6524586
118599,-0.11469403
118628,0.33705252
118753,-0.7518995
118759,0.13949
118894,-0.7461956
118910,-0.35934907
118914,-0.2387898
118927,-0.93361604
118930,-0.5219288
118966,-0.50601846
119003,0.6631947
119051,0.0023448397
119094,-0.76356876
119112,-0.06754308
119129,-0.33912572
119138,-0.17211682
119153,-0.104846604
119354,-0.16318713
119509,0.3260413
119653,-0.49054873
119766,-0.54145926
119768,-0.25927988
119870,0.06009859
119909,-0.8340747
119917,-0.22688258
119939,0.08107173
119978,-0.3277791
120101,-0.5556851
120127,0.0042304867
120153,-0.46596164
120256,0.20299424
120279,0.07701315
120282,-0.5084966
120289,-0.623701
120479,-0.74814373
120480,-0.57344055
120491,-0.096482195
120492,-0.21232487
120548,-0.87488586
120561,0.66675484
120562,0.5186177
120627,0.09888846
120682,-0.3909455
120761,0.2667011
120828,0.14732826
121062,-0.7748486
121130,-0.3111677
121190,-0.56118906
121200,0.05807342
121257,-0.7030698
121279,-0.35957155
121297,-0.27661914
121361,-0.7077507
121540,-0.18700726
121569,-0.6987676
121601,-0.29611015
121619,-0.17741948
121649,-0.6614355
121664,-0.70323586
121678,0.3985355
121710,-0.12306184
121726,-0.7388703
121757,-0.43106315
121787,0.4869856
122064,-0.10618105
122343,-0.42784986
122390,-0.18763039
122512,-0.38394317
122605,-0.020606752
122704,-0.9383507
122722,-0.44210118
122732,-0.8725085
122873,-0.35807642
123051,-0.32067868
123060,-0.73043907
123167,0.27630228
123177,-0.9120857
123341,-0.9516471
123362,-0.9021534
123692,0.15200514
123765,-0.17376953
123869,-0.58888096
124017,-0.5227421
124105,-0.95783794
124193,-0.02517677
124323,-0.4739486
124333,1.0766476
124528,-0.46805108
124535,0.81419504
124855,-0.10807491
124856,-0.5003071
124875,-0.25871325
124888,-0.51053065
124937,-0.6943417
124958,-0.6470259
124973,-0.19124222
124974,-0.3907119
125047,-0.5926635
125163,-0.30445862
125203,-0.23676966
125295,-0.5887193
125405,-0.30670324
125412,0.020527668
125640,-0.4808415
126006,-0.6288494
126085,0.048515745
126259,-0.45911536
126348,-0.14367855
126612,-0.9563783
126769,-0.4190806
126876,-0.5603143
126939,-0.63947004
127348,-0.35857448
127801,-0.5416196
127862,-0.44983864
127867,-0.42539826
128000,-0.8889741
128102,-0.45874235
128106,-0.09172881
128485,-0.8989331
128619,0.28477433
128640,-0.26167312
128810,-0.033473615
128834,-0.6724934
128947,-0.27962837
128949,-0.5748334
129044,-0.22081806
129064,-0.27278683
129114,-0.9384651
129217,-0.65456
129449,0.5918672
129472,-0.38469627
129486,0.11762471
129520,-0.29034027
129620,-0.7577652
129636,-0.7317518
129706,-0.4049787
129756,-0.7390285
129759,-0.62194365
129798,0.39150366
129865,-0.41241366
129952,-0.36555853
129961,-0.72117174
130036,0.11667667
130081,-0.47472924
130094,0.49829414
130630,-0.63400006
130702,-0.5011841
130749,-0.48683652
130755,-0.4141342
130756,0.35734776
130772,-0.817166
130787,-0.3296982
130795,-0.4539655
130941,0.13395332
130977,-0.32152236
130992,-0.57891876
131006,-0.18055946
131019,-0.08948097
131089,-0.20406476
131092,-0.5154597
131094,0.14219545
131197,-0.13182274
131287,-0.6280452
131373,0.39696148
131397,-0.79342926
131435,-0.4400137
131546,-0.7110466
131668,0.08733256
131713,-0.6353309
131746,-0.4700822
131993,0.19813354
132025,-0.36942527
132129,0.058254868
132156,-0.6372392
132189,0.09434537
132459,-0.43526462
132501,-0.11299583
132543,-0.6171365
132551,-0.43347865
132824,-0.48525983
132864,0.60372204
132872,-0.47126296
132921,0.6515504
133355,-1.1237518
133383,-0.5796259
133496,0.39094833
133943,-0.15466662
133944,0.36151856
134027,-0.017142897
134036,-0.8235481
134271,-0.03486541
134669,-0.70269257
134694,-0.72444105
135191,-0.4955528
135420,0.2583004
135579,-0.6557702
135802,0.29928663
135914,0.02533553
135928,-0.52243197
135937,-0.82084346
135954,-1.0206577
136110,-0.3064788
136296,-0.50976485
136334,0.5197016
136634,-1.0069326
137314,0.33812293
137349,0.22599061
137360,-0.40615556
137539,-0.5590957
137616,-0.52971506
137623,-0.70350313
137625,-0.35297456
137777,-0.12163872
137844,-0.0057129534
138048,-0.4380858
138134,-0.035118222
138172,0.13805544
138177,-0.26339403
138370,-0.34529594
138422,-0.44515064
138552,-0.25737834
138640,1.1802552
138673,-0.95499754
138699,-0.6693308
138780,-0.33150902
138805,-0.043604866
138812,-0.3303443
138857,-0.019606411
138883,0.5928699
138998,-0.43767694
139094,0.23560353
139238,-0.97952646
139311,-0.5944022
139400,0.055575896
139407,-0.16884571
139722,-0.43521437
139875,-0.75823396
139909,-0.90761214
139911,-0.35010076
139930,1.1090307
140088,-0.7104114
140122,-0.4273251
140127,-0.5219195
140255,-0.7636645
140727,-0.35983223
140730,-0.31721747
140808,-0.48405102
140887,-0.7890713
141347,-0.47818446
141493,0.012374701
141497,-0.5352245
141593,0.5453807
141595,-0.5131584
141628,-0.64498395
141752,-0.50370324
141759,0.5035232
141830,-0.6597428
141890,-0.13151392
141981,-0.12331498
142226,0.35797527
142374,-0.46888188
142397,-0.74860376
143375,-0.42663884
143401,-0.27199703
143485,-0.6085927
143532,-0.89147246
143570,-0.5454419
143889,-0.50528246
143907,-0.38996604
143919,0.3332566
144067,-0.7128616
144259,-0.38340655
144268,-0.61475164
144314,-0.4848263
144321,-0.30230957
144339,-0.4325176
144526,-0.35376182
144559,-0.15533496
144846,0.01759823
144874,0.3300191
144963,-1.1183313
145027,-0.07786362
145150,-0.62335193
145242,-1.1292762
145273,-0.18818584
145425,-0.6224459
145602,-0.17820477
145633,-0.2590688
145646,0.37135455
145655,0.4079372
145750,-0.83364844
145868,0.022666797
146197,-0.8338593
146233,-0.13833113
146234,-0.35537124
146236,0.07613632
146239,-0.35064623
146241,0.7438674
146473,0.09095225
146566,-0.7806788
146577,-0.94218946
146627,-0.38209736
146733,-0.81845
146755,-0.51188874
146802,-0.6532376
146844,0.49413884
146851,-0.4310258
146860,0.3250272
146936,-0.22462998
146954,-0.78954923
147021,-0.19856293
147041,-0.5189815
147084,0.9255458
147172,-1.0923158
147263,-0.70690686
147352,0.44556162
147422,-0.38687807
147512,-0.68670076
147540,0.20410295
147604,-0.5643815
147624,-0.18443742
147714,-0.8370989
147900,-0.1488278
148000,-0.2752351
148078,-0.6811597
148090,-0.397057
148490,-0.011759557
148523,-0.5840855
148538,-0.42246708
148928,-0.9048653
149023,-0.29750958
149086,-0.5425365
149126,-0.84904695
149148,-0.25577244
149283,-0.62732136
149288,-0.64426255
149296,-0.02327505
149438,-0.77791977
149878,-0.1355535
150271,0.77275544
150274,-0.3815713
150490,-0.279475
150579,-0.37764496
150594,-0.13290422
150595,-0.048547555
150683,-0.49672124
150776,-0.6983069
150779,-0.51232636
150789,-0.9442961
150808,-0.9478527
150907,-0.9256433
150912,-0.66680527
151044,0.630583
151085,-1.2019024
151126,0.055797435
151166,-0.64318186
151235,-0.9618849
151278,-1.0020939
151316,0.09924401
151366,-0.4438737
151378,-0.32225254
151385,-0.6531972
151406,-0.5439294
151456,-0.102406405
151460,-0.5854846
151483,0.26601568
151515,-0.8408667
151567,1.012397
151644,-0.020567909
151667,-0.5310019
151710,-0.693707
151754,-0.8629412
151761,0.04630653
151762,-0.21481746
151767,-0.2445237
151950,-0.44479924
152053,-0.48017702
152263,-0.56650347
152311,-0.66456217
152386,-0.4278897
152431,-0.8398726
152489,-0.25005788
152505,-0.6457531
152759,-0.3707367
152780,-0.32647273
153079,-0.22413841
153125,-0.53560346
153135,-0.7353157
153169,-0.090874605
153231,-0.6543363
153286,-0.5307754
153308,-0.6319269
153541,0.20586458
153604,-0.12360273
153624,0.04470863
153745,-0.5907031
153830,-0.27754217
153865,-0.29049012
153902,-0.7133208
153967,-0.22451052
154009,-0.4059501
154121,-0.47275758
154140,-0.5404248
154168,0.5686873
154196,0.4827599
154213,0.048563797
154219,-0.25159317
154243,-0.27519628
154290,-0.20217775
154384,-0.77250594
154393,-0.6803768
154394,-0.6035217
154406,0.66427165
154447,-0.9322709
154448,-0.4652647
154483,-0.040341787
154582,-0.3313483
154738,0.33803552
154825,-0.6029864
154884,-0.672721
155031,-1.0717057
155062,-0.036931094
155071,0.023466177
155078,-0.194322
155118,-0.5034584
155238,-0.5654317
155241,-0.5955894
155294,-0.27279532
155333,-0.4182609
155347,-0.26388532
155353,0.23917715
155369,-0.38553357
155398,-0.19156067
155407,-0.49344257
155443,-0.42484468
155478,-0.2853242
155488,-0.4451907
155523,-0.48597395
155577,-0.0022222437
155585,-0.121919535
155617,-0.1698051
155657,-0.6409797
155698,-0.004078527
155713,-0.52585137
155767,-0.513033
155973,0.47604278
156010,-0.35085234
156063,-0.08459866
156196,-0.012360078
156199,-0.37161672
156253,-0.42765877
156270,-0.45624757
156333,-0.23761496
156337,-0.3206469
156396,-0.54273874
156486,-0.4701686
156542,-1.200873
156591,-0.27777582
156731,-0.59786236
156865,-0.48133597
157028,-0.8682593
157079,-0.49127865
157120,0.15145192
157172,-0.44132861
157184,0.45864856
157205,0.6688034
157209,0.7729908
157215,-0.75915825
157244,-0.68710244
157422,-0.57971597
157426,-0.22451705
157436,0.93716425
157466,-0.2344865
157519,-0.8313264
157545,-0.34642726
157716,0.03846358
157725,0.10868578
157792,-0.32373473
157806,-0.06302402
157817,-0.9600922
157874,-0.65503794
157897,-0.8543167
157913,-0.38181567
157934,-0.40442434
157973,-0.95776993
158054,-0.47009304
158183,-0.1943473
158215,-0.5283832
158241,-0.20806131
158266,-0.9107638
158368,-0.33243072
158396,-0.57074934
158451,-0.9927681
158464,-0.6031687
158531,-1.0034298
158588,-0.75589913
158599,-0.17170739
158662,-0.63417596
158715,-0.36675182
158831,-0.12603658
158844,-0.2522514
158911,-0.22562262
159069,-0.29223293
159089,-0.8058769
159146,-0.54165775
159362,0.96212584
159389,-0.18119137
159395,-1.2272625
159448,-0.8806428
159471,-0.40064242
159480,-0.80581135
159518,-0.6576604
159520,-0.2912259
159610,-0.46380994
159653,-0.4210247
159661,-0.46295106
159688,-0.5109754
159696,-0.6294549
159724,-0.80644464
159737,-0.5355
159770,0.49101618
159777,-0.4728418
159895,0.11287134
159957,-0.6029492
159993,-0.7652591
160001,-0.10672647
160018,-0.67932504
160035,-0.39217573
160078,-0.29177228
160109,0.014883613
160170,-0.7937043
160180,-0.27647245
160248,-0.21874052
160344,-0.5735482
160347,0.24509177
160390,-0.48731637
160436,-0.38070813
160485,-0.5549131
160621,-0.46364605
160741,-0.06230847
160802,-0.3713801
160805,0.96143013
160954,-0.8481783
160975,-0.07198723
161058,-0.62848115
161067,-0.65365934
161124,-0.95641327
161147,-0.25970906
161332,-0.4856288
161347,0.31591782
161404,-0.4189601
161488,-0.19872712
161530,-0.3265073
161559,-0.21121539
161580,0.16594782
161665,-0.7836927
161686,-0.43108675
161772,-0.6572058
161815,0.26265976
161846,-0.19080508
161856,-0.5015051
161903,-0.57015413
161945,-0.5542338
161980,0.5291472
162079,-0.8099497
162086,-0.5078713
162117,-0.72353196
162139,-0.87944907
162215,-0.7306228
162254,-0.8937409
162305,-0.017383022
162307,-0.25172058
162329,0.151629
162355,-0.83056885
162378,-0.7046617
162418,-0.50808835
162459,-0.7307594
162508,-0.4123554
162561,-0.33004767
162588,0.26133707
162591,-0.22767724
162612,-0.4165724
162644,-0.22477771
162654,-0.8331335
162689,-0.8285362
162719,-0.21312156
162785,-0.80058736
162833,-0.49828535
162843,-0.34190848
162846,-0.81002176
162852,-0.48687798
162894,-0.5859851
162917,-0.5936214
162941,0.72174597
163000,0.954717
163078,-0.6605889
163165,-0.44723067
163203,-0.28970414
163304,-0.5189482
163307,0.14064969
163344,0.31668812
163362,0.3407584
163428,0.5564042
163448,-0.39240158
163480,-0.9234821
163488,-0.31333616
163493,0.56846225
163581,-0.03141507
163627,-0.5682663
163635,-0.21997142
163657,-0.37553322
163663,-0.33579975
163685,-0.5310815
163723,-0.35733593
163751,-0.07203484
163759,-0.5641589
163785,-0.4714712
163826,-0.54109067
163857,-0.4516043
163881,-0.26885027
163927,-0.64341795
163939,-0.5520265
163959,-0.38249865
163972,-0.099290974
163990,-0.80353594
163992,-0.6692707
163995,-0.38983196
163998,-0.27017426
164028,-0.18876156
164029,-0.42850813
164035,-0.2468347
164057,-0.69550294
164076,-0.48748556
164085,-0.6103818
164119,-0.6799049
164120,-0.81940675
164146,-0.471139
164151,-0.16397437
164160,0.60678315
164182,-0.31540677
164213,-1.0350925
164222,0.28430006
164228,-0.76123685
